Date,Customer_ID,Product_ID,Demand_Quantity
2026-07-01,C011,P011,35
2026-07-02,C011,P011,33
2026-07-03,C011,P011,30
2026-07-04,C011,P011,32
2026-07-05,C011,P011,24
2026-07-06,C011,P011,32
2026-07-07,C011,P011,33
2026-07-08,C011,P011,30
2026-07-09,C011,P011,35
2026-07-10,C011,P011,28
2026-07-11,C011,P011,32
2026-07-12,C011,P011,32
2026-07-13,C011,P011,17
2026-07-14,C011,P011,37
2026-07-15,C011,P011,16
2026-07-16,C011,P011,27
2026-07-17,C011,P011,34
2026-07-18,C011,P011,25
2026-07-19,C011,P011,20
2026-07-20,C011,P011,23
2026-07-21,C011,P011,33
2026-07-22,C011,P011,19
2026-07-23,C011,P011,33
2026-07-24,C011,P011,27
2026-07-25,C011,P011,21
2026-07-26,C011,P011,23
2026-07-27,C011,P011,24
2026-07-28,C011,P011,33
2026-07-29,C011,P011,32
2026-07-30,C011,P011,21
2026-07-31,C011,P011,28
2026-08-01,C011,P011,24
2026-08-02,C011,P011,34
2026-08-03,C011,P011,25
2026-08-04,C011,P011,40
2026-08-05,C011,P011,32
2026-08-06,C011,P011,26
2026-08-07,C011,P011,29
2026-08-08,C011,P011,26
2026-08-09,C011,P011,24
2026-08-10,C011,P011,33
2026-08-11,C011,P011,26
2026-08-12,C011,P011,20
2026-08-13,C011,P011,29
2026-08-14,C011,P011,22
2026-08-15,C011,P011,24
2026-08-16,C011,P011,23
2026-08-17,C011,P011,25
2026-08-18,C011,P011,38
2026-08-19,C011,P011,28
2026-08-20,C011,P011,29
2026-08-21,C011,P011,20
2026-08-22,C011,P011,23
2026-08-23,C011,P011,26
2026-08-24,C011,P011,23
2026-08-25,C011,P011,32
2026-08-26,C011,P011,23
2026-08-27,C011,P011,27
2026-08-28,C011,P011,26
2026-08-29,C011,P011,28
2026-06-01,C012,P012,31
2026-06-02,C012,P012,33
2026-06-03,C012,P012,34
2026-06-04,C012,P012,31
2026-06-05,C012,P012,39
2026-06-06,C012,P012,35
2026-06-07,C012,P012,33
2026-06-08,C012,P012,34
2026-06-09,C012,P012,41
2026-06-10,C012,P012,35
2026-06-11,C012,P012,35
2026-06-12,C012,P012,37
2026-06-13,C012,P012,42
2026-06-14,C012,P012,25
2026-06-15,C012,P012,39
2026-06-16,C012,P012,24
2026-06-17,C012,P012,35
2026-06-18,C012,P012,41
2026-06-19,C012,P012,35
2026-06-20,C012,P012,30
2026-06-21,C012,P012,27
2026-06-22,C012,P012,32
2026-06-23,C012,P012,30
2026-06-24,C012,P012,27
2026-06-25,C012,P012,30
2026-06-26,C012,P012,33
2026-06-27,C012,P012,26
2026-06-28,C012,P012,26
2026-06-29,C012,P012,26
2026-06-30,C012,P012,36
2026-07-01,C012,P012,37
2026-07-02,C012,P012,36
2026-07-03,C012,P012,41
2026-07-04,C012,P012,33
2026-07-05,C012,P012,35
2026-07-06,C012,P012,38
2026-07-07,C012,P012,36
2026-07-08,C012,P012,34
2026-07-09,C012,P012,50
2026-07-10,C012,P012,34
2026-07-11,C012,P012,30
2026-07-12,C012,P012,35
2026-07-13,C012,P012,37
2026-07-14,C012,P012,27
2026-07-15,C012,P012,41
2026-07-16,C012,P012,33
2026-07-17,C012,P012,27
2026-07-18,C012,P012,36
2026-07-19,C012,P012,33
2026-07-20,C012,P012,26
2026-07-21,C012,P012,41
2026-07-22,C012,P012,35
2026-07-23,C012,P012,31
2026-07-24,C012,P012,39
2026-07-25,C012,P012,30
2026-07-26,C012,P012,29
2026-07-27,C012,P012,29
2026-07-28,C012,P012,35
2026-07-29,C012,P012,35
2026-07-30,C012,P012,34
2026-07-31,C012,P012,30
2026-08-01,C012,P012,32
2026-08-02,C012,P012,32
2026-08-03,C012,P012,28
2026-08-04,C012,P012,28
2026-08-05,C012,P012,40
2026-08-06,C012,P012,21
2026-08-07,C012,P012,38
2026-08-08,C012,P012,31
2026-08-09,C012,P012,41
2026-08-10,C012,P012,33
2026-08-11,C012,P012,40
2026-08-12,C012,P012,33
2026-08-13,C012,P012,36
2026-08-14,C012,P012,39
2026-08-15,C012,P012,29
2026-08-16,C012,P012,36
2026-08-17,C012,P012,28
2026-08-18,C012,P012,34
2026-08-19,C012,P012,37
2026-08-20,C012,P012,35
2026-08-21,C012,P012,41
2026-08-22,C012,P012,25
2026-08-23,C012,P012,22
2026-08-24,C012,P012,26
2026-08-25,C012,P012,35
2026-08-26,C012,P012,35
2026-08-27,C012,P012,33
2026-08-28,C012,P012,27
2026-08-29,C012,P012,35
2026-06-01,C013,P013,7
2026-06-02,C013,P013,11
2026-06-03,C013,P013,14
2026-06-04,C013,P013,10
2026-06-05,C013,P013,10
2026-06-06,C013,P013,8
2026-06-07,C013,P013,6
2026-06-08,C013,P013,9
2026-06-09,C013,P013,8
2026-06-10,C013,P013,7
2026-06-11,C013,P013,12
2026-06-12,C013,P013,10
2026-06-13,C013,P013,9
2026-06-14,C013,P013,8
2026-06-15,C013,P013,9
2026-06-16,C013,P013,10
2026-06-17,C013,P013,9
2026-06-18,C013,P013,9
2026-06-19,C013,P013,8
2026-06-20,C013,P013,7
2026-06-21,C013,P013,6
2026-06-22,C013,P013,6
2026-06-23,C013,P013,8
2026-06-24,C013,P013,8
2026-06-25,C013,P013,7
2026-06-26,C013,P013,8
2026-06-27,C013,P013,8
2026-06-28,C013,P013,5
2026-06-29,C013,P013,7
2026-06-30,C013,P013,9
2026-07-01,C013,P013,10
2026-07-02,C013,P013,7
2026-07-03,C013,P013,10
2026-07-04,C013,P013,10
2026-07-05,C013,P013,10
2026-07-06,C013,P013,9
2026-07-07,C013,P013,9
2026-07-08,C013,P013,9
2026-07-09,C013,P013,10
2026-07-10,C013,P013,10
2026-07-11,C013,P013,10
2026-07-12,C013,P013,9
2026-07-13,C013,P013,11
2026-07-14,C013,P013,9
2026-07-15,C013,P013,10
2026-07-16,C013,P013,10
2026-07-17,C013,P013,8
2026-07-18,C013,P013,6
2026-07-19,C013,P013,10
2026-07-20,C013,P013,9
2026-07-21,C013,P013,6
2026-07-22,C013,P013,7
2026-07-23,C013,P013,9
2026-07-24,C013,P013,8
2026-07-25,C013,P013,7
2026-07-26,C013,P013,9
2026-07-27,C013,P013,7
2026-07-28,C013,P013,7
2026-07-29,C013,P013,9
2026-07-30,C013,P013,9
2026-07-31,C013,P013,10
2026-08-01,C013,P013,10
2026-08-02,C013,P013,9
2026-08-03,C013,P013,10
2026-08-04,C013,P013,9
2026-08-05,C013,P013,10
2026-08-06,C013,P013,10
2026-08-07,C013,P013,10
2026-08-08,C013,P013,10
2026-08-09,C013,P013,10
2026-08-10,C013,P013,10
2026-08-11,C013,P013,8
2026-08-12,C013,P013,10
2026-08-13,C013,P013,9
2026-08-14,C013,P013,9
2026-08-15,C013,P013,11
2026-08-16,C013,P013,7
2026-08-17,C013,P013,9
2026-08-18,C013,P013,10
2026-08-19,C013,P013,9
2026-08-20,C013,P013,12
2026-08-21,C013,P013,8
2026-08-22,C013,P013,8
2026-08-23,C013,P013,7
2026-08-24,C013,P013,8
2026-08-25,C013,P013,9
2026-08-26,C013,P013,10
2026-08-27,C013,P013,9
2026-08-28,C013,P013,10
2026-08-29,C013,P013,8
2026-06-01,C014,P014,13
2026-06-02,C014,P014,20
2026-06-03,C014,P014,15
2026-06-04,C014,P014,13
2026-06-05,C014,P014,13
2026-06-06,C014,P014,12
2026-06-07,C014,P014,16
2026-06-08,C014,P014,14
2026-06-09,C014,P014,15
2026-06-10,C014,P014,15
2026-06-11,C014,P014,17
2026-06-12,C014,P014,13
2026-06-13,C014,P014,11
2026-06-14,C014,P014,14
2026-06-15,C014,P014,16
2026-06-16,C014,P014,15
2026-06-17,C014,P014,12
2026-06-18,C014,P014,15
2026-06-19,C014,P014,12
2026-06-20,C014,P014,11
2026-06-21,C014,P014,10
2026-06-22,C014,P014,16
2026-06-23,C014,P014,14
2026-06-24,C014,P014,14
2026-06-25,C014,P014,16
2026-06-26,C014,P014,19
2026-06-27,C014,P014,9
2026-06-28,C014,P014,11
2026-06-29,C014,P014,12
2026-06-30,C014,P014,12
2026-07-01,C014,P014,12
2026-07-02,C014,P014,14
2026-07-03,C014,P014,12
2026-07-04,C014,P014,14
2026-07-05,C014,P014,14
2026-07-06,C014,P014,16
2026-07-07,C014,P014,16
2026-07-08,C014,P014,17
2026-07-09,C014,P014,14
2026-07-10,C014,P014,20
2026-07-11,C014,P014,14
2026-07-12,C014,P014,10
2026-07-13,C014,P014,12
2026-07-14,C014,P014,10
2026-07-15,C014,P014,14
2026-07-16,C014,P014,14
2026-07-17,C014,P014,13
2026-07-18,C014,P014,16
2026-07-19,C014,P014,13
2026-07-20,C014,P014,15
2026-07-21,C014,P014,11
2026-07-22,C014,P014,11
2026-07-23,C014,P014,13
2026-07-24,C014,P014,13
2026-07-25,C014,P014,8
2026-07-26,C014,P014,12
2026-07-27,C014,P014,13
2026-07-28,C014,P014,13
2026-07-29,C014,P014,12
2026-07-30,C014,P014,13
2026-07-31,C014,P014,14
2026-08-01,C014,P014,13
2026-08-02,C014,P014,15
2026-08-03,C014,P014,17
2026-08-04,C014,P014,14
2026-08-05,C014,P014,14
2026-08-06,C014,P014,16
2026-08-07,C014,P014,17
2026-08-08,C014,P014,13
2026-08-09,C014,P014,16
2026-08-10,C014,P014,17
2026-08-11,C014,P014,18
2026-08-12,C014,P014,19
2026-08-13,C014,P014,12
2026-08-14,C014,P014,14
2026-08-15,C014,P014,13
2026-08-16,C014,P014,12
2026-08-17,C014,P014,12
2026-08-18,C014,P014,10
2026-08-19,C014,P014,13
2026-08-20,C014,P014,11
2026-08-21,C014,P014,13
2026-08-22,C014,P014,10
2026-08-23,C014,P014,10
2026-08-24,C014,P014,13
2026-08-25,C014,P014,13
2026-08-26,C014,P014,14
2026-08-27,C014,P014,18
2026-08-28,C014,P014,14
2026-08-29,C014,P014,14
2026-06-01,C015,P015,9
2026-06-02,C015,P015,9
2026-06-03,C015,P015,14
2026-06-04,C015,P015,10
2026-06-05,C015,P015,10
2026-06-06,C015,P015,11
2026-06-07,C015,P015,11
2026-06-08,C015,P015,10
2026-06-09,C015,P015,11
2026-06-10,C015,P015,14
2026-06-11,C015,P015,10
2026-06-12,C015,P015,9
2026-06-13,C015,P015,12
2026-06-14,C015,P015,11
2026-06-15,C015,P015,10
2026-06-16,C015,P015,8
2026-06-17,C015,P015,10
2026-06-18,C015,P015,11
2026-06-19,C015,P015,12
2026-06-20,C015,P015,8
2026-06-21,C015,P015,9
2026-06-22,C015,P015,11
2026-06-23,C015,P015,6
2026-06-24,C015,P015,12
2026-06-25,C015,P015,8
2026-06-26,C015,P015,11
2026-06-27,C015,P015,10
2026-06-28,C015,P015,11
2026-06-29,C015,P015,12
2026-06-30,C015,P015,7
2026-07-01,C015,P015,10
2026-07-02,C015,P015,11
2026-07-03,C015,P015,11
2026-07-04,C015,P015,11
2026-07-05,C015,P015,12
2026-07-06,C015,P015,13
2026-07-07,C015,P015,11
2026-07-08,C015,P015,8
2026-07-09,C015,P015,11
2026-07-10,C015,P015,13
2026-07-11,C015,P015,9
2026-07-12,C015,P015,12
2026-07-13,C015,P015,13
2026-07-14,C015,P015,12
2026-07-15,C015,P015,6
2026-07-16,C015,P015,9
2026-07-17,C015,P015,14
2026-07-18,C015,P015,9
2026-07-19,C015,P015,7
2026-07-20,C015,P015,12
2026-07-21,C015,P015,10
2026-07-22,C015,P015,12
2026-07-23,C015,P015,11
2026-07-24,C015,P015,11
2026-07-25,C015,P015,10
2026-07-26,C015,P015,10
2026-07-27,C015,P015,14
2026-07-28,C015,P015,12
2026-07-29,C015,P015,8
2026-07-30,C015,P015,12
2026-07-31,C015,P015,13
2026-08-01,C015,P015,12
2026-08-02,C015,P015,10
2026-08-03,C015,P015,14
2026-08-04,C015,P015,13
2026-08-05,C015,P015,17
2026-08-06,C015,P015,10
2026-08-07,C015,P015,11
2026-08-08,C015,P015,10
2026-08-09,C015,P015,10
2026-08-10,C015,P015,10
2026-08-11,C015,P015,7
2026-08-12,C015,P015,11
2026-08-13,C015,P015,12
2026-08-14,C015,P015,10
2026-08-15,C015,P015,13
2026-08-16,C015,P015,10
2026-08-17,C015,P015,13
2026-08-18,C015,P015,11
2026-08-19,C015,P015,12
2026-08-20,C015,P015,11
2026-08-21,C015,P015,12
2026-08-22,C015,P015,9
2026-08-23,C015,P015,10
2026-08-24,C015,P015,11
2026-08-25,C015,P015,10
2026-08-26,C015,P015,11
2026-08-27,C015,P015,14
2026-08-28,C015,P015,10
2026-08-29,C015,P015,11
2026-06-01,C016,P011,29
2026-06-02,C016,P011,29
2026-06-03,C016,P011,25
2026-06-04,C016,P011,16
2026-06-05,C016,P011,28
2026-06-06,C016,P011,15
2026-06-07,C016,P011,29
2026-06-08,C016,P011,27
2026-06-09,C016,P011,30
2026-06-10,C016,P011,22
2026-06-11,C016,P011,19
2026-06-12,C016,P011,26
2026-06-13,C016,P011,23
2026-06-14,C016,P011,21
2026-06-15,C016,P011,25
2026-06-16,C016,P011,35
2026-06-17,C016,P011,27
2026-06-18,C016,P011,27
2026-06-19,C016,P011,26
2026-06-20,C016,P011,26
2026-06-21,C016,P011,20
2026-06-22,C016,P011,15
2026-06-23,C016,P011,21
2026-06-24,C016,P011,25
2026-06-25,C016,P011,19
2026-06-26,C016,P011,22
2026-06-27,C016,P011,18
2026-06-28,C016,P011,26
2026-06-29,C016,P011,26
2026-06-30,C016,P011,26
2026-07-01,C016,P011,26
2026-07-02,C016,P011,24
2026-07-03,C016,P011,26
2026-07-04,C016,P011,19
2026-07-05,C016,P011,15
2026-07-06,C016,P011,26
2026-07-07,C016,P011,27
2026-07-08,C016,P011,31
2026-07-09,C016,P011,32
2026-07-10,C016,P011,32
2026-07-11,C016,P011,20
2026-07-12,C016,P011,22
2026-07-13,C016,P011,27
2026-07-14,C016,P011,35
2026-07-15,C016,P011,30
2026-07-16,C016,P011,28
2026-07-17,C016,P011,22
2026-07-18,C016,P011,18
2026-07-19,C016,P011,24
2026-07-20,C016,P011,19
2026-07-21,C016,P011,21
2026-07-22,C016,P011,22
2026-07-23,C016,P011,28
2026-07-24,C016,P011,21
2026-07-25,C016,P011,12
2026-07-26,C016,P011,22
2026-07-27,C016,P011,20
2026-07-28,C016,P011,23
2026-07-29,C016,P011,23
2026-07-30,C016,P011,23
2026-07-31,C016,P011,27
2026-08-01,C016,P011,17
2026-08-02,C016,P011,21
2026-08-03,C016,P011,28
2026-08-04,C016,P011,23
2026-08-05,C016,P011,19
2026-08-06,C016,P011,29
2026-08-07,C016,P011,31
2026-08-08,C016,P011,24
2026-08-09,C016,P011,16
2026-08-10,C016,P011,29
2026-08-11,C016,P011,19
2026-08-12,C016,P011,26
2026-08-13,C016,P011,21
2026-08-14,C016,P011,20
2026-08-15,C016,P011,21
2026-08-16,C016,P011,21
2026-08-17,C016,P011,21
2026-08-18,C016,P011,25
2026-08-19,C016,P011,21
2026-08-20,C016,P011,26
2026-08-21,C016,P011,23
2026-08-22,C016,P011,18
2026-08-23,C016,P011,18
2026-08-24,C016,P011,16
2026-08-25,C016,P011,23
2026-08-26,C016,P011,21
2026-08-27,C016,P011,14
2026-08-28,C016,P011,21
2026-08-29,C016,P011,19
2026-06-01,C017,P012,39
2026-06-02,C017,P012,23
2026-06-03,C017,P012,25
2026-06-04,C017,P012,38
2026-06-05,C017,P012,40
2026-06-06,C017,P012,27
2026-06-07,C017,P012,28
2026-06-08,C017,P012,37
2026-06-09,C017,P012,21
2026-06-10,C017,P012,23
2026-06-11,C017,P012,32
2026-06-12,C017,P012,41
2026-06-13,C017,P012,28
2026-06-14,C017,P012,30
2026-06-15,C017,P012,37
2026-06-16,C017,P012,41
2026-06-17,C017,P012,28
2026-06-18,C017,P012,30
2026-06-19,C017,P012,38
2026-06-20,C017,P012,20
2026-06-21,C017,P012,31
2026-06-22,C017,P012,24
2026-06-23,C017,P012,29
2026-06-24,C017,P012,27
2026-06-25,C017,P012,24
2026-06-26,C017,P012,24
2026-06-27,C017,P012,28
2026-06-28,C017,P012,32
2026-06-29,C017,P012,29
2026-06-30,C017,P012,31
2026-07-01,C017,P012,34
2026-07-02,C017,P012,27
2026-07-03,C017,P012,36
2026-07-04,C017,P012,34
2026-07-05,C017,P012,43
2026-07-06,C017,P012,31
2026-07-07,C017,P012,31
2026-07-08,C017,P012,38
2026-07-09,C017,P012,38
2026-07-10,C017,P012,31
2026-07-11,C017,P012,29
2026-07-12,C017,P012,33
2026-07-13,C017,P012,28
2026-07-14,C017,P012,30
2026-07-15,C017,P012,32
2026-07-16,C017,P012,36
2026-07-17,C017,P012,28
2026-07-18,C017,P012,19
2026-07-19,C017,P012,19
2026-07-20,C017,P012,23
2026-07-21,C017,P012,23
2026-07-22,C017,P012,28
2026-07-23,C017,P012,23
2026-07-24,C017,P012,25
2026-07-25,C017,P012,23
2026-07-26,C017,P012,25
2026-07-27,C017,P012,35
2026-07-28,C017,P012,33
2026-07-29,C017,P012,30
2026-07-30,C017,P012,28
2026-07-31,C017,P012,29
2026-08-01,C017,P012,31
2026-08-02,C017,P012,32
2026-08-03,C017,P012,28
2026-08-04,C017,P012,33
2026-08-05,C017,P012,22
2026-08-06,C017,P012,34
2026-08-07,C017,P012,38
2026-08-08,C017,P012,29
2026-08-09,C017,P012,40
2026-08-10,C017,P012,28
2026-08-11,C017,P012,34
2026-08-12,C017,P012,32
2026-08-13,C017,P012,31
2026-08-14,C017,P012,31
2026-08-15,C017,P012,29
2026-08-16,C017,P012,32
2026-08-17,C017,P012,37
2026-08-18,C017,P012,30
2026-08-19,C017,P012,33
2026-08-20,C017,P012,26
2026-08-21,C017,P012,32
2026-08-22,C017,P012,23
2026-08-23,C017,P012,31
2026-08-24,C017,P012,39
2026-08-25,C017,P012,28
2026-08-26,C017,P012,19
2026-08-27,C017,P012,27
2026-08-28,C017,P012,36
2026-08-29,C017,P012,31
2026-06-01,C018,P013,29
2026-06-02,C018,P013,33
2026-06-03,C018,P013,31
2026-06-04,C018,P013,35
2026-06-05,C018,P013,34
2026-06-06,C018,P013,34
2026-06-07,C018,P013,29
2026-06-08,C018,P013,35
2026-06-09,C018,P013,29
2026-06-10,C018,P013,27
2026-06-11,C018,P013,38
2026-06-12,C018,P013,31
2026-06-13,C018,P013,30
2026-06-14,C018,P013,27
2026-06-15,C018,P013,26
2026-06-16,C018,P013,28
2026-06-17,C018,P013,34
2026-06-18,C018,P013,29
2026-06-19,C018,P013,19
2026-06-20,C018,P013,23
2026-06-21,C018,P013,31
2026-06-22,C018,P013,25
2026-06-23,C018,P013,18
2026-06-24,C018,P013,34
2026-06-25,C018,P013,29
2026-06-26,C018,P013,26
2026-06-27,C018,P013,23
2026-06-28,C018,P013,29
2026-06-29,C018,P013,25
2026-06-30,C018,P013,33
2026-07-01,C018,P013,30
2026-07-02,C018,P013,30
2026-07-03,C018,P013,30
2026-07-04,C018,P013,26
2026-07-05,C018,P013,32
2026-07-06,C018,P013,26
2026-07-07,C018,P013,22
2026-07-08,C018,P013,33
2026-07-09,C018,P013,33
2026-07-10,C018,P013,32
2026-07-11,C018,P013,29
2026-07-12,C018,P013,26
2026-07-13,C018,P013,33
2026-07-14,C018,P013,29
2026-07-15,C018,P013,26
2026-07-16,C018,P013,27
2026-07-17,C018,P013,36
2026-07-18,C018,P013,18
2026-07-19,C018,P013,27
2026-07-20,C018,P013,19
2026-07-21,C018,P013,26
2026-07-22,C018,P013,24
2026-07-23,C018,P013,17
2026-07-24,C018,P013,27
2026-07-25,C018,P013,22
2026-07-26,C018,P013,16
2026-07-27,C018,P013,30
2026-07-28,C018,P013,33
2026-07-29,C018,P013,34
2026-07-30,C018,P013,29
2026-07-31,C018,P013,28
2026-08-01,C018,P013,32
2026-08-02,C018,P013,34
2026-08-03,C018,P013,35
2026-08-04,C018,P013,25
2026-08-05,C018,P013,31
2026-08-06,C018,P013,32
2026-08-07,C018,P013,21
2026-08-08,C018,P013,30
2026-08-09,C018,P013,38
2026-08-10,C018,P013,33
2026-08-11,C018,P013,37
2026-08-12,C018,P013,30
2026-08-13,C018,P013,29
2026-08-14,C018,P013,30
2026-08-15,C018,P013,22
2026-08-16,C018,P013,21
2026-08-17,C018,P013,33
2026-08-18,C018,P013,33
2026-08-19,C018,P013,22
2026-08-20,C018,P013,30
2026-08-21,C018,P013,26
2026-08-22,C018,P013,25
2026-08-23,C018,P013,25
2026-08-24,C018,P013,30
2026-08-25,C018,P013,26
2026-08-26,C018,P013,32
2026-08-27,C018,P013,28
2026-08-28,C018,P013,30
2026-08-29,C018,P013,22
2026-06-01,C019,P014,47
2026-06-02,C019,P014,38
2026-06-03,C019,P014,40
2026-06-04,C019,P014,27
2026-06-05,C019,P014,32
2026-06-06,C019,P014,41
2026-06-07,C019,P014,36
2026-06-08,C019,P014,26
2026-06-09,C019,P014,44
2026-06-10,C019,P014,34
2026-06-11,C019,P014,46
2026-06-12,C019,P014,37
2026-06-13,C019,P014,35
2026-06-14,C019,P014,40
2026-06-15,C019,P014,30
2026-06-16,C019,P014,29
2026-06-17,C019,P014,33
2026-06-18,C019,P014,38
2026-06-19,C019,P014,26
2026-06-20,C019,P014,22
2026-06-21,C019,P014,34
2026-06-22,C019,P014,29
2026-06-23,C019,P014,30
2026-06-24,C019,P014,23
2026-06-25,C019,P014,29
2026-06-26,C019,P014,33
2026-06-27,C019,P014,35
2026-06-28,C019,P014,27
2026-06-29,C019,P014,43
2026-06-30,C019,P014,31
2026-07-01,C019,P014,31
2026-07-02,C019,P014,44
2026-07-03,C019,P014,37
2026-07-04,C019,P014,31
2026-07-05,C019,P014,33
2026-07-06,C019,P014,46
2026-07-07,C019,P014,46
2026-07-08,C019,P014,33
2026-07-09,C019,P014,38
2026-07-10,C019,P014,38
2026-07-11,C019,P014,29
2026-07-12,C019,P014,34
2026-07-13,C019,P014,37
2026-07-14,C019,P014,43
2026-07-15,C019,P014,42
2026-07-16,C019,P014,33
2026-07-17,C019,P014,33
2026-07-18,C019,P014,34
2026-07-19,C019,P014,28
2026-07-20,C019,P014,36
2026-07-21,C019,P014,32
2026-07-22,C019,P014,27
2026-07-23,C019,P014,27
2026-07-24,C019,P014,40
2026-07-25,C019,P014,29
2026-07-26,C019,P014,38
2026-07-27,C019,P014,30
2026-07-28,C019,P014,35
2026-07-29,C019,P014,47
2026-07-30,C019,P014,29
2026-07-31,C019,P014,24
2026-08-01,C019,P014,39
2026-08-02,C019,P014,29
2026-08-03,C019,P014,37
2026-08-04,C019,P014,34
2026-08-05,C019,P014,39
2026-08-06,C019,P014,32
2026-08-07,C019,P014,37
2026-08-08,C019,P014,37
2026-08-09,C019,P014,29
2026-08-10,C019,P014,33
2026-08-11,C019,P014,35
2026-08-12,C019,P014,28
2026-08-13,C019,P014,34
2026-08-14,C019,P014,36
2026-08-15,C019,P014,30
2026-08-16,C019,P014,30
2026-08-17,C019,P014,34
2026-08-18,C019,P014,30
2026-08-19,C019,P014,37
2026-08-20,C019,P014,40
2026-08-21,C019,P014,30
2026-08-22,C019,P014,32
2026-08-23,C019,P014,29
2026-08-24,C019,P014,34
2026-08-25,C019,P014,41
2026-08-26,C019,P014,36
2026-08-27,C019,P014,24
2026-08-28,C019,P014,36
2026-08-29,C019,P014,38
2026-06-01,C020,P015,12
2026-06-02,C020,P015,14
2026-06-03,C020,P015,11
2026-06-04,C020,P015,10
2026-06-05,C020,P015,13
2026-06-06,C020,P015,8
2026-06-07,C020,P015,11
2026-06-08,C020,P015,16
2026-06-09,C020,P015,9
2026-06-10,C020,P015,10
2026-06-11,C020,P015,11
2026-06-12,C020,P015,13
2026-06-13,C020,P015,11
2026-06-14,C020,P015,14
2026-06-15,C020,P015,14
2026-06-16,C020,P015,13
2026-06-17,C020,P015,12
2026-06-18,C020,P015,12
2026-06-19,C020,P015,10
2026-06-20,C020,P015,12
2026-06-21,C020,P015,8
2026-06-22,C020,P015,13
2026-06-23,C020,P015,13
2026-06-24,C020,P015,11
2026-06-25,C020,P015,11
2026-06-26,C020,P015,12
2026-06-27,C020,P015,6
2026-06-28,C020,P015,11
2026-06-29,C020,P015,11
2026-06-30,C020,P015,12
2026-07-01,C020,P015,13
2026-07-02,C020,P015,12
2026-07-03,C020,P015,10
2026-07-04,C020,P015,11
2026-07-05,C020,P015,12
2026-07-06,C020,P015,13
2026-07-07,C020,P015,13
2026-07-08,C020,P015,15
2026-07-09,C020,P015,11
2026-07-10,C020,P015,13
2026-07-11,C020,P015,14
2026-07-12,C020,P015,8
2026-07-13,C020,P015,13
2026-07-14,C020,P015,11
2026-07-15,C020,P015,11
2026-07-16,C020,P015,10
2026-07-17,C020,P015,11
2026-07-18,C020,P015,14
2026-07-19,C020,P015,8
2026-07-20,C020,P015,9
2026-07-21,C020,P015,9
2026-07-22,C020,P015,14
2026-07-23,C020,P015,10
2026-07-24,C020,P015,11
2026-07-25,C020,P015,10
2026-07-26,C020,P015,9
2026-07-27,C020,P015,11
2026-07-28,C020,P015,16
2026-07-29,C020,P015,14
2026-07-30,C020,P015,10
2026-07-31,C020,P015,13
2026-08-01,C020,P015,10
2026-08-02,C020,P015,8
2026-08-03,C020,P015,15
2026-08-04,C020,P015,15
2026-08-05,C020,P015,15
2026-08-06,C020,P015,12
2026-08-07,C020,P015,13
2026-08-08,C020,P015,13
2026-08-09,C020,P015,13
2026-08-10,C020,P015,12
2026-08-11,C020,P015,9
2026-08-12,C020,P015,13
2026-08-13,C020,P015,15
2026-08-14,C020,P015,10
2026-08-15,C020,P015,12
2026-08-16,C020,P015,11
2026-08-17,C020,P015,13
2026-08-18,C020,P015,13
2026-08-19,C020,P015,10
2026-08-20,C020,P015,8
2026-08-21,C020,P015,10
2026-08-22,C020,P015,12
2026-08-23,C020,P015,9
2026-08-24,C020,P015,10
2026-08-25,C020,P015,8
2026-08-26,C020,P015,14
2026-08-27,C020,P015,13
2026-08-28,C020,P015,13
2026-08-29,C020,P015,13
2026-06-01,C021,P011,34
2026-06-02,C021,P011,30
2026-06-03,C021,P011,31
2026-06-04,C021,P011,30
2026-06-05,C021,P011,47
2026-06-06,C021,P011,33
2026-06-07,C021,P011,28
2026-06-08,C021,P011,36
2026-06-09,C021,P011,28
2026-06-10,C021,P011,41
2026-06-11,C021,P011,30
2026-06-12,C021,P011,35
2026-06-13,C021,P011,35
2026-06-14,C021,P011,31
2026-06-15,C021,P011,32
2026-06-16,C021,P011,31
2026-06-17,C021,P011,30
2026-06-18,C021,P011,27
2026-06-19,C021,P011,27
2026-06-20,C021,P011,33
2026-06-21,C021,P011,26
2026-06-22,C021,P011,25
2026-06-23,C021,P011,26
2026-06-24,C021,P011,34
2026-06-25,C021,P011,32
2026-06-26,C021,P011,31
2026-06-27,C021,P011,26
2026-06-28,C021,P011,30
2026-06-29,C021,P011,27
2026-06-30,C021,P011,29
2026-07-01,C021,P011,36
2026-07-02,C021,P011,36
2026-07-03,C021,P011,27
2026-07-04,C021,P011,26
2026-07-05,C021,P011,31
2026-07-06,C021,P011,42
2026-07-07,C021,P011,23
2026-07-08,C021,P011,35
2026-07-09,C021,P011,26
2026-07-10,C021,P011,30
2026-07-11,C021,P011,29
2026-07-12,C021,P011,28
2026-07-13,C021,P011,30
2026-07-14,C021,P011,32
2026-07-15,C021,P011,29
2026-07-16,C021,P011,24
2026-07-17,C021,P011,34
2026-07-18,C021,P011,31
2026-07-19,C021,P011,31
2026-07-20,C021,P011,22
2026-07-21,C021,P011,30
2026-07-22,C021,P011,32
2026-07-23,C021,P011,24
2026-07-24,C021,P011,29
2026-07-25,C021,P011,26
2026-07-26,C021,P011,34
2026-07-27,C021,P011,38
2026-07-28,C021,P011,22
2026-07-29,C021,P011,42
2026-07-30,C021,P011,26
2026-07-31,C021,P011,36
