Twin_Timestamp,Node_ID,Node_Type,Product_ID,Inventory_Level,Safety_Stock,Days_of_Cover,Inventory_Status,Supplier_Status,Shipment_Status,Current_Demand,Expected_Demand,Current_Lead_Time,Expected_Lead_Time,Route_Status,Disruption_Status
2026-08-30T06:00:00+05:30,R0032,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0033,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0034,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0035,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0036,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0037,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0038,Route,,0,0,0.0,,,,0,0.0,2,1,CLOSED,ACTIVE
2026-08-30T06:00:00+05:30,R0039,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0040,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0041,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0042,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0043,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0044,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0045,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0046,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0047,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0048,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0049,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0050,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0051,Route,,0,0,0.0,,,,0,0.0,5,5,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0052,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0053,Route,,0,0,0.0,,,,0,0.0,6,6,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0054,Route,,0,0,0.0,,,,0,0.0,6,6,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0055,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0056,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0057,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0058,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0059,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0060,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0061,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0062,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0063,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0064,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0065,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0066,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0067,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0068,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0069,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0070,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0071,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0072,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0073,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0074,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0075,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0076,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0077,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0078,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0079,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0080,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0081,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0082,Route,,0,0,0.0,,,,0,0.0,6,6,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0083,Route,,0,0,0.0,,,,0,0.0,7,6,CLOSED,ACTIVE
2026-08-30T06:00:00+05:30,R0084,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0085,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0086,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0087,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0088,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0089,Route,,0,0,0.0,,,,0,0.0,5,5,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0090,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0091,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0092,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0093,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0094,Route,,0,0,0.0,,,,0,0.0,3,1,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0095,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0096,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0097,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0098,Route,,0,0,0.0,,,,0,0.0,5,3,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0099,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0100,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0101,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0102,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0103,Route,,0,0,0.0,,,,0,0.0,5,5,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0104,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0105,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0106,Route,,0,0,0.0,,,,0,0.0,5,5,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0107,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0108,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0109,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0110,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0111,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0112,Route,,0,0,0.0,,,,0,0.0,1,1,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0113,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0114,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0115,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0116,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0117,Route,,0,0,0.0,,,,0,0.0,5,5,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0118,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0119,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0120,Route,,0,0,0.0,,,,0,0.0,5,5,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0121,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0122,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0123,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0124,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0125,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0126,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0127,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0128,Route,,0,0,0.0,,,,0,0.0,5,3,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0129,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0130,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0131,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0132,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0133,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0134,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0135,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0136,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0137,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0138,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0139,Route,,0,0,0.0,,,,0,0.0,3,3,CLOSED,ACTIVE
2026-08-30T06:00:00+05:30,R0140,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0141,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0142,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0143,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0144,Route,,0,0,0.0,,,,0,0.0,1,1,CLOSED,ACTIVE
2026-08-30T06:00:00+05:30,R0145,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0146,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0147,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0148,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0149,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0150,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0151,Route,,0,0,0.0,,,,0,0.0,1,1,CLOSED,ACTIVE
2026-08-30T06:00:00+05:30,R0152,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0153,Route,,0,0,0.0,,,,0,0.0,3,2,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0154,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0155,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0156,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0157,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0158,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0159,Route,,0,0,0.0,,,,0,0.0,4,3,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0160,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0161,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0162,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0163,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0164,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0165,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0166,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0167,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0168,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0169,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0170,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0171,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0172,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0173,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0174,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0175,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0176,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0177,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0178,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0179,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0180,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0181,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0182,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0183,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0184,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0185,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0186,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0187,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0188,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0189,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0190,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0191,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0192,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0193,Route,,0,0,0.0,,,,0,0.0,6,4,CLOSED,ACTIVE
2026-08-30T06:00:00+05:30,R0194,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0195,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0196,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0197,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0198,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0199,Route,,0,0,0.0,,,,0,0.0,4,2,CLOSED,ACTIVE
2026-08-30T06:00:00+05:30,R0200,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0201,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0202,Route,,0,0,0.0,,,,0,0.0,3,2,CLOSED,ACTIVE
2026-08-30T06:00:00+05:30,R0203,Route,,0,0,0.0,,,,0,0.0,5,4,CLOSED,ACTIVE
2026-08-30T06:00:00+05:30,R0204,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0205,Route,,0,0,0.0,,,,0,0.0,5,5,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0206,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0207,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0208,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0209,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0210,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0211,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0212,Route,,0,0,0.0,,,,0,0.0,6,6,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0213,Route,,0,0,0.0,,,,0,0.0,6,6,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0214,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0215,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0216,Route,,0,0,0.0,,,,0,0.0,5,5,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0217,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0218,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0219,Route,,0,0,0.0,,,,0,0.0,5,5,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0220,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0221,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0222,Route,,0,0,0.0,,,,0,0.0,5,5,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0223,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0224,Route,,0,0,0.0,,,,0,0.0,5,5,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0225,Route,,0,0,0.0,,,,0,0.0,5,5,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0226,Route,,0,0,0.0,,,,0,0.0,2,2,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0227,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0228,Route,,0,0,0.0,,,,0,0.0,7,5,CLOSED,ACTIVE
2026-08-30T06:00:00+05:30,R0229,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0230,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0231,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0232,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0233,Route,,0,0,0.0,,,,0,0.0,2,1,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0234,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0235,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0236,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0237,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0238,Route,,0,0,0.0,,,,0,0.0,7,5,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0239,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0240,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0241,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0242,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0243,Route,,0,0,0.0,,,,0,0.0,6,5,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0244,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0245,Route,,0,0,0.0,,,,0,0.0,4,2,CLOSED,ACTIVE
2026-08-30T06:00:00+05:30,R0246,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0247,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0248,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0249,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0250,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0251,Route,,0,0,0.0,,,,0,0.0,3,1,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0252,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0253,Route,,0,0,0.0,,,,0,0.0,5,3,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0254,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0255,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0256,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0257,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0258,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0259,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0260,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0261,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0262,Route,,0,0,0.0,,,,0,0.0,2,1,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0263,Route,,0,0,0.0,,,,0,0.0,2,2,CLOSED,ACTIVE
2026-08-30T06:00:00+05:30,R0264,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0265,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0266,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0267,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0268,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0269,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
